Run,Gen,Rule,Fitness,all_potential_farms,combine,compare_distance,compare_dryness,compare_quality,compare_water_availability,compare_yeild,desire_migration,desire_social_presence,divide,get_max_one_of,get_min_one_of,homophily_age,homophily_agricultural_productivity,multiply,potential_family_farms,potential_farms_near_best_performers,potential_neighborhood_farms,subtract
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-dryness  ) ) (( compare-dryness  ) )  ) )  ) ,2191.76527027873,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( divide (( compare-yeild  ) ) (( desire-social-presence  ) )  ) )  ) ,1396.149705439931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,1143.6463614247198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( all-potential-farms  ) ) (( divide (( desire-migration  ) ) (( compare-distance  ) )  ) )  ) ,1687.9292046765465,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( multiply (( compare-distance  ) ) (( homophily-agricultural-productivity  ) )  ) )  ) ,2670.7145111374216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,1503.768931717902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,2670.6162210246525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,1163.4130822712966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,2668.233685418129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( all-potential-farms  ) ) (( multiply (( compare-quality  ) ) (( compare-quality  ) )  ) )  ) ,1131.8400947130299,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( all-potential-farms  ) ) (( combine (( divide (( homophily-agricultural-productivity  ) ) (( desire-social-presence  ) )  ) ) (( compare-dryness  ) )  ) )  ) ,1614.4729790244244,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-dryness  ) )  ) ,1424.6746997121836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( combine (( homophily-agricultural-productivity  ) ) (( compare-dryness  ) )  ) )  ) ,1093.8413961813646,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( combine (( homophily-agricultural-productivity  ) ) (( compare-dryness  ) )  ) )  ) ,1071.81714858459,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( combine (( homophily-agricultural-productivity  ) ) (( compare-dryness  ) )  ) )  ) ,1611.5818316176196,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( combine (( homophily-agricultural-productivity  ) ) (( compare-dryness  ) )  ) )  ) ,1454.9776630587844,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( combine (( homophily-agricultural-productivity  ) ) (( compare-dryness  ) )  ) )  ) ,2106.8068255063167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( compare-distance  ) )  ) ,3.8729833462074175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( divide (( homophily-age  ) ) (( compare-distance  ) )  ) )  ) ,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( multiply (( divide (( desire-social-presence  ) ) (( compare-dryness  ) )  ) ) (( desire-migration  ) )  ) )  ) ,2.23606797749979,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( compare-quality  ) )  ) ,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( multiply (( divide (( desire-social-presence  ) ) (( compare-dryness  ) )  ) ) (( desire-migration  ) )  ) )  ) ,6.164414002968977,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( multiply (( divide (( desire-social-presence  ) ) (( compare-dryness  ) )  ) ) (( desire-migration  ) )  ) )  ) ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( multiply (( divide (( desire-social-presence  ) ) (( desire-social-presence  ) )  ) ) (( desire-migration  ) )  ) )  ) ,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( multiply (( divide (( compare-dryness  ) ) (( compare-dryness  ) )  ) ) (( desire-migration  ) )  ) )  ) ,22.44994432064365,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( divide (( compare-quality  ) ) (( compare-yeild  ) )  ) )  ) ,8.660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( divide (( compare-yeild  ) ) (( compare-water-availability  ) )  ) )  ) ,12.727922061357855,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-neighborhood-farms  ) ) (( compare-distance  ) )  ) ,9.539392014169456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( homophily-agricultural-productivity  ) )  ) ,3.0000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( divide (( compare-quality  ) ) (( compare-yeild  ) )  ) )  ) ,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( homophily-agricultural-productivity  ) )  ) ,6.708203932499369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( homophily-agricultural-productivity  ) )  ) ,6.92820323027551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( homophily-agricultural-productivity  ) )  ) ,6.92820323027551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( divide (( compare-water-availability  ) ) (( compare-distance  ) )  ) )  ) ,7.3484692283495345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-neighborhood-farms  ) ) (( compare-distance  ) )  ) ,6.708203932499369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( compare-quality  ) )  ) ,4.123105625617661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-quality  ) ) (( compare-water-availability  ) )  ) )  ) ,6.6332495807108,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-quality  ) ) (( compare-quality  ) )  ) )  ) ,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( compare-water-availability  ) )  ) ,3.741657386773941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( compare-quality  ) )  ) ,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( compare-quality  ) )  ) ,7.3484692283495345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
